"","x"
"8758",-1686.04811761503
"8759",-1686.04811761503
"8760",-1686.04811761503
"8761",-1686.04811761503
"8762",-1686.33483219568
"8763",-1686.33483219568
"8764",-1686.41371771771
"8765",-1686.41371771771
"8766",-1686.2459980642
"8767",-1686.2459980642
"8768",-1685.81675994703
"8769",-1685.81675994703
"8770",-1685.81675994703
"8771",-1686.04871694359
"8772",-1686.04871694359
"8773",-1686.04871694359
"8774",-1686.04871694359
"8775",-1686.04871694359
"8776",-1686.04871694359
"8777",-1686.04871694359
"8778",-1686.03711596271
"8779",-1686.03711596271
"8780",-1686.03711596271
"8781",-1686.03711596271
"8782",-1686.03711596271
"8783",-1686.03711596271
"8784",-1686.03711596271
"8785",-1686.03711596271
"8786",-1686.03711596271
"8787",-1686.03711596271
"8788",-1686.03711596271
"8789",-1685.93606861784
"8790",-1685.93606861784
"8791",-1685.93606861784
"8792",-1685.93606861784
"8793",-1685.93606861784
"8794",-1686.0762225984
"8795",-1686.0762225984
"8796",-1686.0762225984
"8797",-1685.76792845913
"8798",-1686.04290532907
"8799",-1686.04290532907
"8800",-1685.8476654927
"8801",-1685.8476654927
"8802",-1685.8476654927
"8803",-1685.8476654927
"8804",-1685.8476654927
"8805",-1685.8476654927
"8806",-1685.8476654927
"8807",-1686.0922375639
"8808",-1686.0922375639
"8809",-1686.0922375639
"8810",-1686.0922375639
"8811",-1686.0922375639
"8812",-1686.0922375639
"8813",-1686.13494430173
"8814",-1686.98702063549
"8815",-1686.98702063549
"8816",-1686.98702063549
"8817",-1686.98702063549
"8818",-1686.98702063549
"8819",-1686.93454008465
"8820",-1687.59628589246
"8821",-1687.59628589246
"8822",-1685.94098974944
"8823",-1685.94098974944
"8824",-1685.94098974944
"8825",-1686.17994874135
"8826",-1686.17994874135
"8827",-1685.90696418002
"8828",-1686.21601796074
"8829",-1686.21601796074
"8830",-1686.21601796074
"8831",-1686.84131894817
"8832",-1686.84131894817
"8833",-1686.84131894817
"8834",-1686.05714101217
"8835",-1686.05714101217
"8836",-1686.03941053493
"8837",-1685.91592434045
"8838",-1686.99317426368
"8839",-1686.99317426368
"8840",-1686.99317426368
"8841",-1685.90490388842
"8842",-1685.90490388842
"8843",-1685.90490388842
"8844",-1685.90490388842
"8845",-1686.48894657534
"8846",-1686.45880253254
"8847",-1686.45880253254
"8848",-1687.22831625607
"8849",-1686.04073663698
"8850",-1686.04073663698
"8851",-1685.98111191018
"8852",-1685.92280798295
"8853",-1685.92280798295
"8854",-1685.79952693883
"8855",-1685.79952693883
"8856",-1685.79952693883
"8857",-1685.79952693883
"8858",-1686.15944437736
"8859",-1686.15944437736
"8860",-1686.15944437736
"8861",-1685.97278625267
"8862",-1685.97278625267
"8863",-1685.97278625267
"8864",-1685.97278625267
"8865",-1686.02560397449
"8866",-1686.13494430173
"8867",-1686.13494430173
"8868",-1686.13494430173
"8869",-1686.13494430173
"8870",-1686.13494430173
"8871",-1686.13494430173
"8872",-1686.13494430173
"8873",-1686.3056609392
"8874",-1686.3056609392
"8875",-1687.283112107
"8876",-1687.283112107
"8877",-1687.283112107
"8878",-1686.44722864251
"8879",-1686.44722864251
"8880",-1686.44722864251
"8881",-1686.49413247498
"8882",-1686.53986837503
"8883",-1686.53986837503
"8884",-1686.05802306303
"8885",-1686.05802306303
"8886",-1686.05802306303
"8887",-1686.05802306303
"8888",-1686.05802306303
"8889",-1686.05802306303
"8890",-1686.05802306303
"8891",-1686.05802306303
"8892",-1686.05802306303
"8893",-1686.05802306303
"8894",-1686.05802306303
"8895",-1686.05802306303
"8896",-1685.91552417748
"8897",-1685.91552417748
"8898",-1685.91552417748
"8899",-1685.91552417748
"8900",-1686.48604947082
"8901",-1686.46511739321
"8902",-1686.87647973036
"8903",-1686.11297944933
"8904",-1686.11297944933
"8905",-1685.89936198102
"8906",-1685.89936198102
"8907",-1686.01748716795
"8908",-1686.01748716795
"8909",-1686.01748716795
"8910",-1686.01748716795
"8911",-1686.10510756546
"8912",-1686.10510756546
"8913",-1686.10510756546
"8914",-1686.10510756546
"8915",-1686.10510756546
"8916",-1686.10510756546
"8917",-1686.85226758311
"8918",-1685.92384485882
"8919",-1685.92384485882
"8920",-1685.92384485882
"8921",-1685.92384485882
"8922",-1685.92384485882
"8923",-1686.80014849084
"8924",-1685.77027797691
"8925",-1685.77027797691
"8926",-1686.3073431825
"8927",-1686.3073431825
"8928",-1686.3073431825
"8929",-1686.15120670394
"8930",-1686.00878498986
"8931",-1686.04073663698
"8932",-1686.04073663698
"8933",-1686.04073663698
"8934",-1686.04073663698
"8935",-1685.81675994703
"8936",-1685.81675994703
"8937",-1685.81675994703
"8938",-1685.81675994703
"8939",-1685.81675994703
"8940",-1685.81675994703
"8941",-1685.81675994703
"8942",-1685.81675994703
"8943",-1685.81675994703
"8944",-1685.81675994703
"8945",-1685.81675994703
"8946",-1686.68712926588
"8947",-1685.78633754999
"8948",-1685.78633754999
"8949",-1685.78633754999
"8950",-1685.78633754999
"8951",-1685.78633754999
"8952",-1686.23554035734
"8953",-1686.23554035734
"8954",-1686.23554035734
"8955",-1686.23554035734
"8956",-1686.23554035734
"8957",-1686.23554035734
"8958",-1685.78093986262
"8959",-1685.78093986262
"8960",-1685.78093986262
"8961",-1687.28314552375
"8962",-1687.28314552375
"8963",-1687.28314552375
"8964",-1686.90791280235
"8965",-1686.90791280235
"8966",-1686.90791280235
"8967",-1688.58245278007
"8968",-1688.58245278007
"8969",-1687.07594826118
"8970",-1687.07594826118
"8971",-1687.07594826118
"8972",-1687.07594826118
"8973",-1687.07594826118
"8974",-1687.07594826118
"8975",-1686.09454309705
"8976",-1686.88610710593
"8977",-1686.88610710593
"8978",-1686.88610710593
"8979",-1686.88610710593
"8980",-1686.88610710593
"8981",-1686.88610710593
"8982",-1686.88610710593
"8983",-1686.88610710593
"8984",-1686.88610710593
"8985",-1686.88610710593
"8986",-1686.88610710593
"8987",-1686.88610710593
"8988",-1686.88610710593
"8989",-1686.88610710593
"8990",-1686.88610710593
"8991",-1686.88610710593
"8992",-1686.88610710593
"8993",-1686.10064393776
"8994",-1685.87057538794
"8995",-1686.05455080629
"8996",-1686.05455080629
"8997",-1686.05455080629
"8998",-1686.05455080629
"8999",-1685.78093986262
"9000",-1685.78093986262
"9001",-1685.78093986262
"9002",-1685.78093986262
"9003",-1686.1244509088
"9004",-1686.88470062867
"9005",-1686.88470062867
"9006",-1687.58211488478
"9007",-1687.58211488478
"9008",-1687.58211488478
"9009",-1687.58211488478
"9010",-1687.58211488478
"9011",-1687.5390063228
"9012",-1687.5390063228
"9013",-1687.42339183421
"9014",-1687.42339183421
"9015",-1686.00428822723
"9016",-1686.48604947082
"9017",-1686.21529238865
"9018",-1686.21529238865
"9019",-1686.21529238865
"9020",-1686.06810649638
"9021",-1686.06810649638
"9022",-1686.06810649638
"9023",-1686.06810649638
"9024",-1686.06810649638
"9025",-1686.16023963071
"9026",-1686.16023963071
"9027",-1686.26751936229
"9028",-1686.26751936229
"9029",-1686.26751936229
"9030",-1686.26751936229
"9031",-1686.26751936229
"9032",-1686.26751936229
"9033",-1686.47406436048
"9034",-1686.47406436048
"9035",-1686.48376269287
"9036",-1686.20590461843
"9037",-1686.20590461843
"9038",-1686.20590461843
"9039",-1686.20590461843
"9040",-1685.97386409483
"9041",-1685.97386409483
"9042",-1685.97386409483
"9043",-1686.71241698598
"9044",-1686.71241698598
"9045",-1686.71241698598
"9046",-1686.71241698598
"9047",-1686.71241698598
"9048",-1686.71241698598
"9049",-1687.29947295735
"9050",-1687.29947295735
"9051",-1686.85499196027
"9052",-1686.85499196027
"9053",-1686.85499196027
"9054",-1686.46768077522
"9055",-1686.08485973026
"9056",-1686.11919153088
"9057",-1686.11919153088
"9058",-1686.11919153088
"9059",-1686.67667995399
"9060",-1686.09791585999
"9061",-1686.83946750754
"9062",-1686.83946750754
"9063",-1686.83946750754
"9064",-1686.83946750754
"9065",-1688.07910929325
"9066",-1688.07910929325
"9067",-1688.07910929325
"9068",-1687.87357997584
"9069",-1687.87357997584
"9070",-1686.08076990145
"9071",-1686.08076990145
"9072",-1685.98689393464
"9073",-1685.98689393464
"9074",-1685.98689393464
"9075",-1685.98689393464
"9076",-1685.98689393464
"9077",-1685.98689393464
"9078",-1686.06810649638
"9079",-1686.85226758311
"9080",-1686.85226758311
"9081",-1686.85226758311
"9082",-1686.85226758311
"9083",-1686.84700675906
"9084",-1686.84700675906
"9085",-1686.84700675906
"9086",-1686.84700675906
"9087",-1686.84700675906
"9088",-1686.84700675906
"9089",-1686.84700675906
"9090",-1686.01748716795
"9091",-1686.01748716795
"9092",-1686.08485973026
"9093",-1686.08485973026
"9094",-1686.08485973026
"9095",-1686.08485973026
"9096",-1686.08485973026
"9097",-1686.03952147171
"9098",-1686.48810491973
"9099",-1686.48810491973
"9100",-1687.08366853121
"9101",-1687.08366853121
"9102",-1687.08366853121
"9103",-1687.08366853121
"9104",-1687.08366853121
"9105",-1690.02459281503
"9106",-1686.94105435565
"9107",-1686.94105435565
"9108",-1686.94105435565
"9109",-1687.01969863338
"9110",-1686.25080851117
"9111",-1686.66222855265
"9112",-1686.1244509088
"9113",-1686.1244509088
"9114",-1686.1244509088
"9115",-1686.1244509088
"9116",-1686.1244509088
"9117",-1686.1244509088
"9118",-1685.90182273964
"9119",-1686.37937612047
"9120",-1686.04074862874
"9121",-1686.8683641623
"9122",-1686.8683641623
"9123",-1686.26751936229
"9124",-1686.26751936229
"9125",-1686.26751936229
"9126",-1686.3914422883
"9127",-1686.3914422883
"9128",-1686.3914422883
"9129",-1686.3914422883
"9130",-1686.3914422883
"9131",-1685.97638992193
"9132",-1685.97638992193
"9133",-1686.0762225984
"9134",-1686.0762225984
"9135",-1686.90691140489
"9136",-1686.90691140489
"9137",-1686.90691140489
"9138",-1686.90691140489
"9139",-1686.33483219568
"9140",-1686.33483219568
"9141",-1686.33483219568
"9142",-1686.86680194786
"9143",-1686.86680194786
"9144",-1686.86680194786
"9145",-1686.86680194786
"9146",-1687.33949279876
"9147",-1687.33949279876
"9148",-1687.33949279876
"9149",-1687.33949279876
"9150",-1687.33949279876
"9151",-1686.86680194786
"9152",-1686.86680194786
"9153",-1687.55662851078
"9154",-1687.55662851078
"9155",-1686.01748716795
"9156",-1686.01748716795
"9157",-1686.01748716795
"9158",-1685.87057538794
"9159",-1685.87057538794
"9160",-1685.87057538794
"9161",-1685.87057538794
"9162",-1685.87057538794
"9163",-1685.87057538794
"9164",-1685.87057538794
"9165",-1685.949061852
"9166",-1685.949061852
"9167",-1685.949061852
"9168",-1685.949061852
"9169",-1685.949061852
"9170",-1685.949061852
"9171",-1685.949061852
"9172",-1685.949061852
"9173",-1685.949061852
"9174",-1685.949061852
"9175",-1685.949061852
"9176",-1685.949061852
"9177",-1685.9398240196
"9178",-1685.78093986262
"9179",-1685.78093986262
"9180",-1685.78093986262
"9181",-1686.84508857393
"9182",-1686.84508857393
"9183",-1686.84508857393
"9184",-1685.85982090535
"9185",-1685.85982090535
"9186",-1686.03340189062
"9187",-1686.03340189062
"9188",-1686.03340189062
"9189",-1686.03340189062
"9190",-1686.03340189062
"9191",-1686.11919153088
"9192",-1686.11919153088
"9193",-1686.11919153088
"9194",-1686.03102250097
"9195",-1687.80065526455
"9196",-1687.80065526455
"9197",-1687.80065526455
"9198",-1687.80065526455
"9199",-1687.33949279876
"9200",-1687.33949279876
"9201",-1687.33949279876
"9202",-1687.33949279876
"9203",-1687.07022703355
"9204",-1687.07022703355
"9205",-1687.07022703355
"9206",-1687.07022703355
"9207",-1687.07022703355
"9208",-1687.07022703355
"9209",-1687.07022703355
"9210",-1687.07022703355
"9211",-1687.07022703355
"9212",-1687.07022703355
"9213",-1687.07022703355
"9214",-1686.47050736046
"9215",-1685.90696418002
"9216",-1686.17949031785
"9217",-1686.17949031785
"9218",-1686.17949031785
"9219",-1686.04811761503
"9220",-1686.04811761503
"9221",-1686.04811761503
"9222",-1686.04811761503
"9223",-1686.04811761503
"9224",-1686.04811761503
"9225",-1686.11919153088
"9226",-1685.93684726664
"9227",-1685.93684726664
"9228",-1686.03952147171
"9229",-1686.03952147171
"9230",-1686.03952147171
"9231",-1686.01202243203
"9232",-1686.01202243203
"9233",-1686.48525231154
"9234",-1686.48525231154
"9235",-1686.48525231154
"9236",-1686.05936306278
"9237",-1686.47550441023
"9238",-1686.47550441023
"9239",-1686.47550441023
"9240",-1686.47550441023
"9241",-1686.86680194786
"9242",-1686.86680194786
"9243",-1686.86680194786
"9244",-1686.64415381468
"9245",-1686.64415381468
"9246",-1686.64415381468
"9247",-1686.64415381468
"9248",-1686.64415381468
"9249",-1686.64415381468
"9250",-1686.64415381468
"9251",-1686.64415381468
"9252",-1686.64415381468
"9253",-1686.64415381468
"9254",-1686.64415381468
"9255",-1686.64415381468
"9256",-1688.41861770861
"9257",-1688.41861770861
"9258",-1686.29057060014
"9259",-1686.29057060014
"9260",-1686.29057060014
"9261",-1687.29425826859
"9262",-1686.01748716795
"9263",-1686.01748716795
"9264",-1686.11919153088
"9265",-1686.11919153088
"9266",-1686.11919153088
"9267",-1686.11919153088
"9268",-1686.11919153088
"9269",-1686.11919153088
"9270",-1686.11919153088
"9271",-1686.11919153088
"9272",-1686.11919153088
"9273",-1686.11919153088
"9274",-1686.11919153088
"9275",-1686.11919153088
"9276",-1686.11919153088
"9277",-1686.42438354876
"9278",-1686.6504710559
"9279",-1686.6504710559
"9280",-1686.6504710559
"9281",-1686.6504710559
"9282",-1686.6504710559
"9283",-1686.6504710559
"9284",-1686.6504710559
"9285",-1686.6504710559
"9286",-1686.6504710559
"9287",-1686.6504710559
"9288",-1686.6504710559
"9289",-1686.6504710559
"9290",-1686.6504710559
"9291",-1686.6504710559
"9292",-1685.92384485882
"9293",-1687.07022703355
"9294",-1687.07022703355
"9295",-1685.97012438544
"9296",-1685.97012438544
"9297",-1685.97012438544
"9298",-1686.06668785678
"9299",-1688.53514865856
"9300",-1688.53514865856
"9301",-1688.53514865856
"9302",-1688.53514865856
"9303",-1688.53514865856
"9304",-1688.53514865856
"9305",-1686.21529238865
"9306",-1686.21529238865
"9307",-1686.19053025185
"9308",-1686.14457398369
"9309",-1686.14457398369
"9310",-1686.14457398369
"9311",-1686.14457398369
"9312",-1686.14457398369
"9313",-1686.14457398369
"9314",-1687.33949279876
"9315",-1687.33949279876
"9316",-1687.33949279876
"9317",-1686.00425107279
"9318",-1686.00425107279
"9319",-1686.00425107279
"9320",-1686.00425107279
"9321",-1687.22831625607
"9322",-1685.9444697708
"9323",-1685.9444697708
"9324",-1685.9444697708
"9325",-1685.9444697708
"9326",-1685.9444697708
"9327",-1685.96306687351
"9328",-1685.96306687351
"9329",-1685.96306687351
"9330",-1685.96306687351
"9331",-1686.17802196101
"9332",-1686.17802196101
"9333",-1686.17802196101
"9334",-1686.67224288319
"9335",-1686.67224288319
"9336",-1686.67224288319
"9337",-1686.67224288319
"9338",-1686.4935219185
"9339",-1686.4935219185
"9340",-1686.66272247681
"9341",-1686.44722864251
"9342",-1686.44722864251
"9343",-1686.44722864251
"9344",-1686.44722864251
"9345",-1686.44722864251
"9346",-1686.44722864251
"9347",-1685.92930547883
"9348",-1686.66477415095
"9349",-1686.66477415095
"9350",-1686.66477415095
"9351",-1686.66477415095
"9352",-1686.14124537595
"9353",-1686.14124537595
"9354",-1686.18786049394
"9355",-1686.18786049394
"9356",-1686.18786049394
"9357",-1686.18786049394
"9358",-1686.15949198102
"9359",-1687.0013041299
"9360",-1687.0013041299
"9361",-1687.0013041299
"9362",-1687.0013041299
"9363",-1686.66222855265
"9364",-1686.66222855265
"9365",-1685.98066414355
"9366",-1685.98066414355
"9367",-1687.70704779605
"9368",-1687.47030082825
"9369",-1687.47030082825
"9370",-1687.47030082825
"9371",-1687.47030082825
"9372",-1687.47030082825
"9373",-1686.22065042236
"9374",-1686.22065042236
"9375",-1686.22065042236
"9376",-1686.22065042236
"9377",-1686.22065042236
"9378",-1686.22065042236
"9379",-1686.22065042236
"9380",-1686.22065042236
"9381",-1686.22065042236
"9382",-1687.10538314363
"9383",-1688.54268199948
"9384",-1691.66270210738
"9385",-1688.89912824918
"9386",-1688.89912824918
"9387",-1685.91014856772
"9388",-1685.91014856772
"9389",-1685.91014856772
"9390",-1685.91014856772
"9391",-1685.91014856772
"9392",-1685.91014856772
"9393",-1685.91014856772
"9394",-1686.01901093014
"9395",-1686.01901093014
"9396",-1686.03134884452
"9397",-1686.03134884452
"9398",-1686.16367743987
"9399",-1686.64529602079
"9400",-1688.0958728132
"9401",-1685.86150297809
"9402",-1687.45558994653
"9403",-1687.45558994653
"9404",-1687.75304928732
"9405",-1687.75304928732
"9406",-1686.43567700064
"9407",-1687.65921841013
"9408",-1687.65921841013
"9409",-1687.65921841013
"9410",-1687.65921841013
"9411",-1687.65921841013
"9412",-1687.65921841013
"9413",-1687.65921841013
"9414",-1687.65921841013
"9415",-1687.65921841013
"9416",-1687.65921841013
"9417",-1687.65921841013
"9418",-1687.65921841013
"9419",-1687.65921841013
"9420",-1687.65921841013
"9421",-1687.65921841013
"9422",-1687.65921841013
"9423",-1687.65921841013
"9424",-1687.65921841013
"9425",-1687.13017260859
"9426",-1686.93359664367
"9427",-1686.93359664367
"9428",-1686.15120670394
"9429",-1686.37528623234
"9430",-1686.37528623234
"9431",-1686.37528623234
"9432",-1686.37528623234
"9433",-1686.37528623234
"9434",-1686.37528623234
"9435",-1686.37528623234
"9436",-1686.37528623234
"9437",-1686.37528623234
"9438",-1686.37528623234
"9439",-1686.37528623234
"9440",-1686.37528623234
"9441",-1685.87723243285
"9442",-1686.21187337919
"9443",-1686.02852880023
"9444",-1686.02852880023
"9445",-1686.02852880023
"9446",-1685.96928791366
"9447",-1685.96928791366
"9448",-1685.96928791366
"9449",-1685.96928791366
"9450",-1686.10064393776
"9451",-1686.10064393776
"9452",-1686.03125407474
"9453",-1686.03125407474
"9454",-1686.03125407474
"9455",-1686.03125407474
"9456",-1686.03125407474
"9457",-1686.03125407474
"9458",-1686.03125407474
"9459",-1686.03125407474
"9460",-1686.03125407474
"9461",-1686.03125407474
"9462",-1686.03125407474
"9463",-1686.03125407474
"9464",-1686.03125407474
"9465",-1686.03125407474
"9466",-1686.03125407474
"9467",-1686.03125407474
"9468",-1686.03125407474
"9469",-1686.03125407474
"9470",-1686.03125407474
"9471",-1686.03125407474
"9472",-1686.03125407474
"9473",-1686.03125407474
"9474",-1686.03125407474
"9475",-1686.03125407474
"9476",-1686.03125407474
"9477",-1686.03125407474
"9478",-1686.03125407474
"9479",-1686.34481058801
"9480",-1686.34481058801
"9481",-1686.04871694359
"9482",-1686.04871694359
"9483",-1686.04871694359
"9484",-1686.04871694359
"9485",-1686.04871694359
"9486",-1686.04871694359
"9487",-1686.04871694359
"9488",-1686.04871694359
"9489",-1686.28544867882
"9490",-1686.28544867882
"9491",-1686.28544867882
"9492",-1686.28544867882
"9493",-1686.08485973026
"9494",-1686.08485973026
"9495",-1686.20943126453
"9496",-1686.20943126453
"9497",-1687.07022703355
"9498",-1687.07022703355
"9499",-1687.07022703355
"9500",-1685.88100600395
"9501",-1685.88100600395
"9502",-1685.88100600395
"9503",-1685.88100600395
"9504",-1685.88100600395
"9505",-1685.88100600395
"9506",-1685.88100600395
"9507",-1685.88100600395
"9508",-1685.88100600395
"9509",-1685.88100600395
"9510",-1685.88100600395
"9511",-1685.88100600395
"9512",-1686.04073663698
"9513",-1686.45880253254
"9514",-1686.45880253254
"9515",-1686.18000866308
"9516",-1686.18000866308
"9517",-1686.18000866308
"9518",-1686.48695787093
"9519",-1686.16005005407
"9520",-1685.90182273964
"9521",-1685.90182273964
"9522",-1685.90182273964
"9523",-1685.90182273964
"9524",-1686.05060958041
"9525",-1686.05060958041
"9526",-1686.05060958041
"9527",-1686.03102250097
"9528",-1686.03102250097
"9529",-1686.03102250097
"9530",-1686.46507667165
"9531",-1686.46507667165
"9532",-1686.46507667165
"9533",-1686.33996065796
"9534",-1686.33996065796
"9535",-1686.33996065796
"9536",-1686.33996065796
"9537",-1686.19053025185
"9538",-1686.74990621694
"9539",-1686.74990621694
"9540",-1686.74990621694
"9541",-1686.74990621694
"9542",-1687.13692291783
"9543",-1687.13692291783
"9544",-1687.72563807599
"9545",-1687.72563807599
"9546",-1687.72563807599
"9547",-1687.72563807599
"9548",-1687.72563807599
"9549",-1687.72563807599
"9550",-1687.72563807599
"9551",-1687.72563807599
"9552",-1687.72563807599
"9553",-1687.0013041299
"9554",-1686.21187337919
"9555",-1687.29718911617
"9556",-1686.88610710593
"9557",-1686.64994272124
"9558",-1686.64994272124
"9559",-1686.64994272124
"9560",-1686.64994272124
"9561",-1686.48883634308
"9562",-1686.48883634308
"9563",-1686.48883634308
"9564",-1686.63953875854
"9565",-1686.63953875854
"9566",-1686.63953875854
"9567",-1686.63953875854
"9568",-1686.63953875854
"9569",-1686.63953875854
"9570",-1686.63953875854
"9571",-1686.43567700064
"9572",-1686.43567700064
"9573",-1686.43567700064
"9574",-1686.43567700064
"9575",-1686.08076990145
"9576",-1686.67224288319
"9577",-1686.33654672108
"9578",-1686.18002326529
"9579",-1686.18002326529
"9580",-1686.33527744827
"9581",-1686.84131894817
"9582",-1686.84131894817
"9583",-1686.46775884404
"9584",-1686.46775884404
"9585",-1686.46775884404
"9586",-1686.03843407767
"9587",-1686.03843407767
"9588",-1686.03843407767
"9589",-1686.03843407767
"9590",-1686.15944437736
"9591",-1686.15944437736
"9592",-1686.15944437736
"9593",-1686.15944437736
"9594",-1685.9398240196
"9595",-1685.92598535506
"9596",-1685.96315874361
"9597",-1685.96315874361
"9598",-1685.80503586703
"9599",-1685.80503586703
"9600",-1685.80503586703
"9601",-1685.80503586703
"9602",-1685.80503586703
"9603",-1685.80503586703
"9604",-1685.80503586703
"9605",-1685.80503586703
"9606",-1685.76792845913
"9607",-1685.88391172593
"9608",-1687.5441523018
"9609",-1687.34479163752
"9610",-1686.43567700064
"9611",-1685.98066414355
"9612",-1686.28034900567
"9613",-1686.28034900567
"9614",-1686.28034900567
"9615",-1686.03125407474
"9616",-1686.03125407474
"9617",-1686.03125407474
"9618",-1686.03125407474
"9619",-1686.03125407474
"9620",-1686.03125407474
"9621",-1686.09791585999
"9622",-1686.09791585999
"9623",-1686.09791585999
"9624",-1685.85122537015
"9625",-1685.85122537015
"9626",-1685.85122537015
"9627",-1685.85122537015
"9628",-1685.85122537015
"9629",-1685.85122537015
"9630",-1687.56331263913
"9631",-1687.56331263913
"9632",-1687.69085153023
"9633",-1687.00649229885
"9634",-1687.00649229885
"9635",-1687.00649229885
"9636",-1687.00649229885
"9637",-1687.00649229885
"9638",-1686.34043648695
"9639",-1686.85226758311
"9640",-1686.03726371279
"9641",-1686.03726371279
"9642",-1686.03726371279
"9643",-1686.03726371279
"9644",-1686.03726371279
"9645",-1686.20878187018
"9646",-1686.20878187018
"9647",-1686.20878187018
"9648",-1686.20878187018
"9649",-1686.20878187018
"9650",-1686.20878187018
"9651",-1687.64425755541
"9652",-1687.64425755541
"9653",-1687.61497401984
"9654",-1688.44295506855
"9655",-1688.44295506855
"9656",-1688.44295506855
"9657",-1688.44295506855
"9658",-1688.44295506855
"9659",-1686.05060958041
"9660",-1686.05060958041
"9661",-1686.05060958041
"9662",-1686.05060958041
"9663",-1686.05060958041
"9664",-1685.97386409483
"9665",-1685.97190440945
"9666",-1686.03125407474
"9667",-1686.03125407474
"9668",-1686.03125407474
"9669",-1686.03125407474
"9670",-1686.03125407474
"9671",-1686.03125407474
"9672",-1686.03125407474
"9673",-1686.38788961926
"9674",-1686.38788961926
"9675",-1686.38788961926
"9676",-1686.38788961926
"9677",-1686.38788961926
"9678",-1686.38788961926
"9679",-1686.38788961926
"9680",-1686.21529238865
"9681",-1686.21529238865
"9682",-1686.33608463405
"9683",-1686.33608463405
"9684",-1686.33608463405
"9685",-1686.14756869834
"9686",-1686.14756869834
"9687",-1686.14756869834
"9688",-1686.56339437396
"9689",-1686.56339437396
"9690",-1686.56339437396
"9691",-1686.56339437396
"9692",-1686.56339437396
"9693",-1686.56339437396
"9694",-1686.56339437396
"9695",-1686.56339437396
"9696",-1687.3876432035
"9697",-1687.3876432035
"9698",-1687.3876432035
"9699",-1685.78093986262
"9700",-1685.78093986262
"9701",-1685.78093986262
"9702",-1685.78093986262
"9703",-1685.78093986262
"9704",-1685.78093986262
"9705",-1686.16351198024
"9706",-1686.16351198024
"9707",-1686.16351198024
"9708",-1686.16351198024
"9709",-1686.16351198024
"9710",-1686.16351198024
"9711",-1686.16351198024
"9712",-1686.23554035734
"9713",-1686.23554035734
"9714",-1686.23554035734
"9715",-1686.23554035734
"9716",-1686.30554125147
"9717",-1686.30554125147
"9718",-1687.07798252984
"9719",-1687.80065526455
"9720",-1686.16180167458
"9721",-1686.75428449325
"9722",-1686.84508857393
"9723",-1688.13987805793
"9724",-1686.25123728528
"9725",-1686.18000866308
"9726",-1686.18000866308
"9727",-1686.18000866308
"9728",-1686.18000866308
"9729",-1686.18000866308
"9730",-1685.82566405691
"9731",-1685.82566405691
"9732",-1685.82566405691
"9733",-1685.82566405691
"9734",-1685.82566405691
"9735",-1685.82566405691
"9736",-1685.78093986262
"9737",-1685.78093986262
"9738",-1685.78093986262
"9739",-1685.87723243285
"9740",-1685.87723243285
"9741",-1688.10063656126
"9742",-1686.32350303549
"9743",-1686.32350303549
"9744",-1686.32350303549
"9745",-1687.07695427143
"9746",-1686.33771235451
"9747",-1686.33771235451
"9748",-1686.33771235451
"9749",-1685.9398240196
"9750",-1685.9398240196
"9751",-1685.9398240196
"9752",-1685.9398240196
"9753",-1685.9398240196
"9754",-1685.9398240196
"9755",-1686.03952147171
"9756",-1686.03952147171
"9757",-1686.03952147171
"9758",-1686.38381837509
"9759",-1686.4930833552
"9760",-1686.4930833552
"9761",-1685.97051340949
"9762",-1686.46759555732
"9763",-1686.46759555732
"9764",-1686.46759555732
"9765",-1686.46759555732
"9766",-1686.46759555732
"9767",-1686.44722864251
"9768",-1686.44722864251
"9769",-1686.44722864251
"9770",-1685.92280798295
"9771",-1686.34043648695
"9772",-1686.34043648695
"9773",-1686.21591375774
"9774",-1686.21591375774
"9775",-1686.21591375774
"9776",-1686.21591375774
"9777",-1686.22966912514
"9778",-1686.22966912514
"9779",-1686.22966912514
"9780",-1686.22966912514
"9781",-1686.13089790134
"9782",-1686.13089790134
"9783",-1686.13089790134
"9784",-1686.13089790134
"9785",-1686.02852880023
"9786",-1686.02852880023
"9787",-1686.00706743871
"9788",-1686.00706743871
"9789",-1686.33325038802
"9790",-1686.2459980642
"9791",-1686.2459980642
"9792",-1686.01138114342
"9793",-1686.01138114342
"9794",-1686.01138114342
"9795",-1686.01138114342
"9796",-1686.01138114342
"9797",-1685.97051340949
"9798",-1685.97051340949
"9799",-1686.06810649638
"9800",-1686.06810649638
"9801",-1686.06810649638
"9802",-1687.29947295735
"9803",-1686.21145928145
"9804",-1686.21145928145
"9805",-1685.85982090535
"9806",-1685.85982090535
"9807",-1686.66222855265
"9808",-1686.01648342702
"9809",-1686.01648342702
"9810",-1686.01648342702
"9811",-1686.01648342702
"9812",-1687.32923585195
"9813",-1687.32923585195
"9814",-1687.32923585195
"9815",-1687.32923585195
"9816",-1687.32923585195
"9817",-1687.32923585195
"9818",-1685.98689393464
"9819",-1685.98689393464
"9820",-1685.98689393464
"9821",-1685.98689393464
"9822",-1685.98689393464
"9823",-1685.98689393464
"9824",-1685.9398240196
"9825",-1685.9398240196
"9826",-1685.9398240196
"9827",-1685.9398240196
"9828",-1686.48376269287
"9829",-1685.8476654927
"9830",-1685.8476654927
"9831",-1685.8476654927
"9832",-1687.33176295461
"9833",-1687.33176295461
"9834",-1687.33176295461
